image_name,category_label,category_name,category_type,x_1,y_1,x_2,y_2,evaluation_status
img/Crew_Neck_Tee/img_00000053.jpg,18,Tee,1,39,18,219,300,train
img/Bleach-Splatter_Oversized_Tee/img_00000017.jpg,18,Tee,1,52,69,154,237,train
img/Van_Halen_Cutout_Muscle_Tee/img_00000006.jpg,18,Tee,1,20,56,170,257,train
img/Diamond_Tapestry_Print_Tee/img_00000009.jpg,18,Tee,1,32,61,186,251,train
img/Palm_Tree_Graphic_Tee/img_00000008.jpg,18,Tee,1,66,98,226,266,train
img/Knit_&_Woven_Dolman_Tee/img_00000004.jpg,18,Tee,1,104,68,195,130,train
img/Retro_Graphic_Tee/img_00000047.jpg,18,Tee,1,10,1,299,300,train
img/Clashist_Oil_Slick_Print_Tee/img_00000001.jpg,18,Tee,1,1,9,205,300,train
img/Forever_21_All_Day_Muscle_Tee/img_00000024.jpg,18,Tee,1,67,82,159,188,train
img/Weekend_Lover_Graphic_Tee/img_00000029.jpg,18,Tee,1,68,62,176,161,train
img/Striped_Muscle_Tee/img_00000056.jpg,18,Tee,1,23,51,121,190,train
img/Heathered_Side-Zipper_Tee/img_00000008.jpg,18,Tee,1,45,51,179,129,train
img/Contrast-Trim_Pocket_Tee/img_00000042.jpg,18,Tee,1,1,21,251,288,train
img/Galaxy_Print_Tee/img_00000014.jpg,18,Tee,1,42,38,256,295,train
img/Cuffed_Mineral_Wash_Tee/img_00000022.jpg,18,Tee,1,25,48,123,143,train
img/Classic_Crew_Neck_Tee/img_00000036.jpg,18,Tee,1,1,1,221,300,train
img/Heathered_Colorblock_Tee/img_00000018.jpg,18,Tee,1,53,68,211,276,train
img/Things_I_Love_Tee/img_00000047.jpg,18,Tee,1,1,1,300,300,train
img/Distressed_Trim_Tee/img_00000036.jpg,18,Tee,1,41,103,191,285,train
img/Striped_Longline_Baseball_Tee/img_00000004.jpg,18,Tee,1,51,48,129,195,train
img/Colorblocked_Raglan_Baseball_Tee/img_00000025.jpg,18,Tee,1,11,67,200,275,train
img/Essential_Woven_Front_Tee/img_00000018.jpg,18,Tee,1,70,57,194,224,train
img/Between_Right_Longline_Tee/img_00000037.jpg,18,Tee,1,55,39,158,161,train
img/Bull_Graphic_Muscle_Tee/img_00000027.jpg,18,Tee,1,59,65,173,214,train
img/Camera_Graphic_Tee/img_00000052.jpg,18,Tee,1,8,1,300,300,train
img/LEEF_PARIS_Splatter_Print_Tee/img_00000009.jpg,18,Tee,1,36,69,218,282,train
img/Crew_Neck_Boxy_Tee/img_00000009.jpg,18,Tee,1,61,75,134,163,train
img/Striped_Knit_Tee/img_00000032.jpg,18,Tee,1,72,67,226,258,train
img/So_Much_Internet_Tee/img_00000032.jpg,18,Tee,1,76,65,204,208,train
img/Rose_Print_Graphic_Tee/img_00000007.jpg,18,Tee,1,52,37,118,114,train
img/Miami_Heat_Graphic_Tee/img_00000044.jpg,18,Tee,1,32,13,274,200,train
img/Classic_V-Neck_Tee/img_00000008.jpg,18,Tee,1,1,45,225,300,train
img/Heathered_Side-Zipper_Tee/img_00000034.jpg,18,Tee,1,1,1,300,298,train
img/Married_to_the_Mob_MTTM_Muscle_Tee/img_00000008.jpg,18,Tee,1,43,65,165,240,train
img/Retro_Graphic_Tee/img_00000046.jpg,18,Tee,1,19,1,288,300,train
img/Scoop_Back_Striped_Tee/img_00000008.jpg,18,Tee,1,34,78,144,201,train
img/Mineral_Wash_Boxy_Tee/img_00000018.jpg,18,Tee,1,79,55,156,205,train
img/Los_Angeles_Muscle_Tee/img_00000020.jpg,18,Tee,1,70,57,144,168,train
img/Spoiled_Graphic_Tee/img_00000008.jpg,18,Tee,1,21,12,287,300,train
img/V-Back_Tee/img_00000007.jpg,18,Tee,1,33,66,199,248,train
img/Varsity_Stripe_Tee/img_00000003.jpg,18,Tee,1,60,59,198,166,train
img/Slub_Knit_Perfect_Tee/img_00000015.jpg,18,Tee,1,1,74,208,284,train
img/Metallic_Knit_Tee/img_00000019.jpg,18,Tee,1,45,106,115,268,train
img/Yes_Please_Knot-Front_Tee/img_00000019.jpg,18,Tee,1,42,87,181,298,train
img/Slub_Knit_Pocket_Tee/img_00000049.jpg,18,Tee,1,54,30,300,300,train
img/Gorgeous_10_Graphic_Tee/img_00000017.jpg,18,Tee,1,25,72,183,249,train
img/Contrast_Crew_Neck_Tee/img_00000034.jpg,18,Tee,1,1,1,228,250,train
img/Tie-Dye_Boxy_Tee/img_00000057.jpg,18,Tee,1,1,1,300,273,train
img/Audrey_Graphic_Tee/img_00000008.jpg,18,Tee,1,35,84,155,266,train
img/Everyday_Linen-Blend_Tee/img_00000025.jpg,18,Tee,1,27,62,178,235,train
img/Good_Girls_Muscle_Tee/img_00000019.jpg,18,Tee,1,127,36,221,161,train
img/Varsity_Stripe_Tee/img_00000014.jpg,18,Tee,1,69,79,171,162,train
img/Iguana_Print_Tee/img_00000032.jpg,18,Tee,1,14,47,213,274,train
img/Must-Have_Sheer_Tee/img_00000021.jpg,18,Tee,1,11,34,91,139,train
img/Abstract_Plaid_Printed_Tee/img_00000031.jpg,18,Tee,1,34,64,213,273,train
img/Taco_Graphic_Tee/img_00000012.jpg,18,Tee,1,28,15,221,269,train
img/Polka_Dot_Tee/img_00000003.jpg,18,Tee,1,53,16,156,130,train
img/Marled_Lover_Graphic_Tee/img_00000005.jpg,18,Tee,1,41,77,250,294,train
img/Paneled_Stripe_Tee/img_00000023.jpg,18,Tee,1,1,81,196,279,train
img/Miami_Heat_Baseball_Tee/img_00000017.jpg,18,Tee,1,1,1,236,300,train
img/Manhattan_Graphic_Tee/img_00000033.jpg,18,Tee,1,1,3,257,300,train
img/Paris_Graphic_Tee/img_00000003.jpg,18,Tee,1,1,1,300,300,train
img/Boston_Celtics_Graphic_Tee/img_00000032.jpg,18,Tee,1,15,1,283,300,train
img/Favorite_V-Neck_Tee/img_00000052.jpg,18,Tee,1,73,79,230,248,train
img/Nautical_Palm_Print_Tee/img_00000009.jpg,18,Tee,1,40,41,165,231,train
img/Knotted_Jersey_Tee/img_00000019.jpg,18,Tee,1,57,62,171,147,train
img/LA_NY_Graphic_Tee/img_00000016.jpg,18,Tee,1,97,60,205,161,train
img/Knit_&_Woven_Batwing_Tee/img_00000010.jpg,18,Tee,1,45,75,201,271,train
img/Bandana_Print_Muscle_Tee/img_00000037.jpg,18,Tee,1,50,36,145,168,train
img/Striped_Slub_Knit_Tee/img_00000022.jpg,18,Tee,1,115,38,207,148,train
img/Cuffed-Sleeve_Linen_Tee/img_00000013.jpg,18,Tee,1,55,86,227,230,train
img/Bandana_Print_Muscle_Tee/img_00000018.jpg,18,Tee,1,40,4,272,274,train
img/Zippered_Linen_Tee/img_00000041.jpg,18,Tee,1,31,69,182,266,train
img/Fox_Print_Tee/img_00000015.jpg,18,Tee,1,34,75,147,196,train
img/Tropical_Curved-Hem_Tee/img_00000029.jpg,18,Tee,1,81,51,230,270,train
img/Sushi_Roll_Graphic_Tee/img_00000001.jpg,18,Tee,1,56,42,165,152,train
img/Camera_Graphic_Tee/img_00000049.jpg,18,Tee,1,33,54,171,243,train
img/Watercolor_Abstract-Sleeved_Tee/img_00000016.jpg,18,Tee,1,44,75,194,248,train
img/Boxy_Baseball_Tee/img_00000026.jpg,18,Tee,1,3,58,197,254,train
img/On_the_Run_Muscle_Tee/img_00000028.jpg,18,Tee,1,196,127,278,203,train
img/Palm_Tree_Muscle_Tee/img_00000006.jpg,18,Tee,1,44,117,189,274,train
img/Big_Apples_Tee/img_00000011.jpg,18,Tee,1,1,1,205,300,train
img/Wild_Cropped_Muscle_Tee/img_00000019.jpg,18,Tee,1,115,70,222,211,train
img/No_Way_Baseball_Tee/img_00000007.jpg,18,Tee,1,54,39,136,108,train
img/Geo_Tribal_Print_Muscle_Tee/img_00000014.jpg,18,Tee,1,85,64,213,207,train
img/Good_Girls_Muscle_Tee/img_00000032.jpg,18,Tee,1,44,7,190,246,train
img/Play_With_My_Hair_Tee/img_00000035.jpg,18,Tee,1,1,107,300,194,train
img/Distressed_Longline_Striped_Tee/img_00000034.jpg,18,Tee,1,26,32,151,225,train
img/Side-Knot_Muscle_Tee/img_00000017.jpg,18,Tee,1,38,64,166,279,train
img/Secret_Rebel_Tee/img_00000025.jpg,18,Tee,1,8,15,231,268,train
img/Boxy_Side-Slit_Stripe_Tee/img_00000020.jpg,18,Tee,1,21,22,155,296,train
img/Tribal_Print_Pocket_Tee/img_00000033.jpg,18,Tee,1,107,78,209,209,train
img/Heathered_Frida_Kahlo_Tee/img_00000003.jpg,18,Tee,1,57,1,249,300,train
img/Galaxy_Print-Sleeved_Tee/img_00000051.jpg,18,Tee,1,141,80,225,154,train
img/Boyz_II_Men_Muscle_Tee/img_00000020.jpg,18,Tee,1,14,75,142,298,train
img/Zippered_Linen_Tee/img_00000002.jpg,18,Tee,1,27,79,178,234,train
img/Tie-Dye_Boxy_Tee/img_00000058.jpg,18,Tee,1,1,1,300,265,train
img/Embroidered_Ornate_Stripe_Tee/img_00000003.jpg,18,Tee,1,24,78,180,258,train
img/Cropped_Baseball_Raglan_Tee/img_00000004.jpg,18,Tee,1,32,56,159,234,train
img/Civil_Zippered_Longline_Tee/img_00000005.jpg,18,Tee,1,9,48,173,268,train
img/Cotton_V-Neck_Tee/img_00000033.jpg,18,Tee,1,70,95,224,185,train
img/Menagerie_Print_Tee/img_00000031.jpg,18,Tee,1,18,1,286,300,train
img/Cool_Shirt_Day_Tee/img_00000030.jpg,18,Tee,1,1,1,203,268,train
img/Spoiled_Graphic_Tee/img_00000032.jpg,18,Tee,1,13,191,85,300,train
img/Crochet_Lace_Tee/img_00000034.jpg,18,Tee,1,1,9,242,300,train
img/Clashist_Oil_Slick_Print_Tee/img_00000027.jpg,18,Tee,1,8,7,300,278,train
img/Eating_Plans_Tee/img_00000028.jpg,18,Tee,1,12,59,148,184,train
img/Wearing_Today_Tee/img_00000074.jpg,18,Tee,1,173,15,300,123,train
img/Tribal_Print_Tee/img_00000040.jpg,18,Tee,1,53,1,249,300,train
img/Striped_Muscle_Tee/img_00000061.jpg,18,Tee,1,1,61,300,300,train
img/Abstract_Dotted_Panel_Tee/img_00000001.jpg,18,Tee,1,41,67,216,278,train
img/Retro_Graphic_Tee/img_00000012.jpg,18,Tee,1,18,1,275,300,train
img/Forever_21_All_Day_Muscle_Tee/img_00000021.jpg,18,Tee,1,68,53,241,300,train
img/Upside-Down_Eiffel_Tower_Tee/img_00000036.jpg,18,Tee,1,9,49,97,149,train
img/Scoop_Neck_Slub_Knit_Tee/img_00000014.jpg,18,Tee,1,77,100,220,255,train
img/Heathered_Slit-Back_Tee/img_00000027.jpg,18,Tee,1,92,38,159,258,train
img/Fringe_Muscle_Tee/img_00000048.jpg,18,Tee,1,57,56,160,278,train
img/But_Not_Really_Muscle_Tee/img_00000021.jpg,18,Tee,1,1,117,250,300,train
img/Baseball_Muscle_Tee/img_00000035.jpg,18,Tee,1,1,52,300,275,train
img/Local_Heroes_Last_Clean_T-Shirt_Tee/img_00000027.jpg,18,Tee,1,151,19,300,194,train
img/Palm_Tree_Graphic_Tee/img_00000062.jpg,18,Tee,1,1,1,225,300,train
img/Sheer_Back_Tee/img_00000019.jpg,18,Tee,1,28,116,182,294,train
img/Slub_Knit_Pocket_Tee/img_00000046.jpg,18,Tee,1,27,75,201,236,train
img/Knit_Crossback_Tee/img_00000031.jpg,18,Tee,1,88,23,166,95,train
img/Boxy_Rose_Print_Tee/img_00000032.jpg,18,Tee,1,42,58,160,197,train
img/Tell_Me_I'm_Pretty_Graphic_Tee/img_00000029.jpg,18,Tee,1,1,50,300,300,train
img/Mixed_Media_Knit_Tee/img_00000035.jpg,18,Tee,1,41,66,187,253,train
img/Love_Yourself_Muscle_Tee/img_00000013.jpg,18,Tee,1,89,82,174,182,train
img/Silverlake_Graphic_Tee/img_00000020.jpg,18,Tee,1,34,42,300,300,train
img/Barbie_Silhouette_Tee/img_00000028.jpg,18,Tee,1,65,70,186,220,train
img/Diamond_Tapestry_Print_Tee/img_00000032.jpg,18,Tee,1,3,11,196,274,train
img/Longline_Map_Tee/img_00000002.jpg,18,Tee,1,44,71,151,291,train
img/Faded_Pocket_Tee/img_00000046.jpg,18,Tee,1,24,3,266,295,train
img/Married_To_The_Mob_Next_Tee/img_00000011.jpg,18,Tee,1,58,72,156,300,train
img/Stripe_Slub_Knit_Tee/img_00000005.jpg,18,Tee,1,1,1,300,300,train
img/Longline_Tribal-Inspired_Elephant_Muscle_Tee/img_00000002.jpg,18,Tee,1,43,74,177,282,train
img/ET_Graphic_Muscle_Tee/img_00000009.jpg,18,Tee,1,98,89,234,274,train
img/Leaf_Print_Tee/img_00000008.jpg,18,Tee,1,5,1,200,300,train
img/Wearing_Today_Tee/img_00000081.jpg,18,Tee,1,58,89,153,220,train
img/Cute_Black_Tee/img_00000065.jpg,18,Tee,1,56,14,256,256,train
img/Kurt_Cobain_Graphic_Tee/img_00000052.jpg,18,Tee,1,1,34,250,289,train
img/Classic_Crew_Neck_Tee/img_00000023.jpg,18,Tee,1,10,9,196,263,train
img/V-Back_Tee/img_00000028.jpg,18,Tee,1,14,76,139,262,train
img/Brooklyn_Nets_Baseball_Tee/img_00000022.jpg,18,Tee,1,2,1,300,300,train
img/Faded_Boxy_Tee/img_00000020.jpg,18,Tee,1,29,83,174,252,train
img/Raw-Edged_Muscle_Tee/img_00000039.jpg,18,Tee,1,92,73,214,246,train
img/Striped_Tribal_Print_Muscle_Tee/img_00000009.jpg,18,Tee,1,69,62,153,186,train
img/Perfect_is_Boring_Graphic_Tee/img_00000003.jpg,18,Tee,1,39,17,202,244,train
img/Heart_Muscle_Tee/img_00000038.jpg,18,Tee,1,69,44,236,300,train
img/Heathered_Mickey_Mouse_Tee/img_00000009.jpg,18,Tee,1,23,26,165,272,train
img/Bow-Front_Ruffle_Top/img_00000009.jpg,19,Top,1,10,1,290,292,train
img/Collared_Woven_Top/img_00000027.jpg,19,Top,1,56,45,148,152,train
img/Cami_Peplum_Top/img_00000012.jpg,19,Top,1,58,65,132,225,train
img/Beaded_Geo-Embroidered_Halter_Top/img_00000022.jpg,19,Top,1,62,66,154,221,train
img/Abstract_Print_French_Terry_Top/img_00000029.jpg,19,Top,1,37,124,169,279,train
img/Classic_Stripe-Patterned_Top/img_00000027.jpg,19,Top,1,70,33,116,125,train
img/Chambray_Halter_Top/img_00000003.jpg,19,Top,1,79,34,143,134,train
img/Abstract_Brushstroke_Pocket_Top/img_00000012.jpg,19,Top,1,19,76,156,269,train
img/Bell-Sleeved_Peasant_Top/img_00000043.jpg,19,Top,1,20,69,152,182,train
img/Boat_Neck_Knit_Top/img_00000038.jpg,19,Top,1,21,64,166,184,train
img/Classic_Crop_Top/img_00000061.jpg,19,Top,1,78,86,241,183,train
img/Boxy_Lace_Top/img_00000034.jpg,19,Top,1,49,23,206,183,train
img/Brooklyn_Nets_Jersey_Top/img_00000022.jpg,19,Top,1,49,66,141,196,train
img/Abstract_Paisley_Boxy_Top/img_00000038.jpg,19,Top,1,93,66,271,196,train
img/Brooklyn_Nets_Jersey_Tank_Top/img_00000053.jpg,19,Top,1,53,22,243,300,train
img/Abstract_Brushstroke_Pocket_Top/img_00000011.jpg,19,Top,1,64,1,245,300,train
img/Classic_Stripe-Patterned_Top/img_00000029.jpg,19,Top,1,35,86,189,277,train
img/Chiffon-Paneled_Abstract_Top/img_00000020.jpg,19,Top,1,51,86,149,164,train
img/Chambray_Tank_Top/img_00000006.jpg,19,Top,1,44,72,154,206,train
img/Boxy_Striped_Crop_Top/img_00000041.jpg,19,Top,1,60,50,151,114,train
img/Boxy_Heathered_Top/img_00000006.jpg,19,Top,1,63,67,140,203,train
img/Abstract_Striped_Top/img_00000003.jpg,19,Top,1,22,52,150,190,train
img/Abstract_Asymmetrical_Hem_Top/img_00000005.jpg,19,Top,1,19,57,179,237,train
img/Cap-Sleeved_Boxy_Top/img_00000025.jpg,19,Top,1,31,85,177,262,train
img/Box_Pleat_Crop_Top/img_00000071.jpg,19,Top,1,54,83,172,218,train
img/Classic_Long_Sleeve_Top/img_00000040.jpg,19,Top,1,90,66,208,300,train
img/Barbie_Tank_Top/img_00000055.jpg,19,Top,1,68,65,234,300,train
img/Abstract_Chevron_Print_Top/img_00000008.jpg,19,Top,1,1,39,191,300,train
img/Classic_Long_Sleeve_Top/img_00000012.jpg,19,Top,1,74,59,230,263,train
img/Abstract_Print_Surplice_Top/img_00000016.jpg,19,Top,1,58,41,173,148,train
img/Boxy_Tribal_Print_Top/img_00000018.jpg,19,Top,1,59,67,148,213,train
img/Beaded_Lace_Top/img_00000002.jpg,19,Top,1,1,12,235,296,train
img/Abstract_Print_Dolman_Top/img_00000046.jpg,19,Top,1,24,12,234,269,train
img/Bandana_Print_Crop_Top/img_00000055.jpg,19,Top,1,1,104,300,298,train
img/Abstract_Mandala_Print_Top/img_00000003.jpg,19,Top,1,9,65,194,267,train
img/Abstract_Dot_Off-the-Shoulder_Top/img_00000015.jpg,19,Top,1,37,93,137,157,train
img/Classic_Ribbed_Top/img_00000001.jpg,19,Top,1,121,56,188,294,train
img/Box-Pleated_Top/img_00000041.jpg,19,Top,1,95,55,195,223,train
img/Classic_Stripe-Patterned_Top/img_00000010.jpg,19,Top,1,1,107,161,260,train
img/Cap-Sleeved_Boxy_Top/img_00000047.jpg,19,Top,1,38,74,188,181,train
img/Abstract_Floral_Print_Top/img_00000049.jpg,19,Top,1,53,36,259,263,train
img/Cat_Print_Crop_Top/img_00000017.jpg,19,Top,1,14,69,142,190,train
img/Bell-Sleeved_Lace_Crop_Top/img_00000036.jpg,19,Top,1,47,34,226,211,train
img/Abstract_Paisley_Button-Down_Top/img_00000012.jpg,19,Top,1,59,83,177,227,train
img/Abstract_Cutout-Back_Top/img_00000014.jpg,19,Top,1,44,77,181,187,train
img/Classic_Knit_Top/img_00000023.jpg,19,Top,1,66,37,160,167,train
img/Angel-Sleeved_Top/img_00000034.jpg,19,Top,1,1,72,215,261,train
img/City_Print_Dolman_Top/img_00000052.jpg,19,Top,1,44,85,266,300,train
img/Brooklyn_Nets_Jersey_Top/img_00000008.jpg,19,Top,1,1,18,300,201,train
img/Boat_Neck_Knit_Top/img_00000073.jpg,19,Top,1,1,24,225,276,train
img/Chiffon_Surplice_Top/img_00000025.jpg,19,Top,1,79,67,258,282,train
img/Brocade_Floral_Peplum_Top/img_00000062.jpg,19,Top,1,18,72,179,278,train
img/Abstract_Asymmetrical_Hem_Top/img_00000046.jpg,19,Top,1,61,61,171,281,train
img/Champagne_Slub_Knit_Top/img_00000010.jpg,19,Top,1,1,56,125,177,train
img/Abstract_Dot_Surplice_Top/img_00000030.jpg,19,Top,1,55,67,146,211,train
img/Chiffon-Paneled_Cutout_Top/img_00000033.jpg,19,Top,1,19,79,173,262,train
img/Champagne_Slub_Knit_Top/img_00000013.jpg,19,Top,1,60,78,192,282,train
img/Asymmetrical_Hem_Top/img_00000055.jpg,19,Top,1,38,52,208,230,train
img/Abstract_Print_Panel_Top/img_00000034.jpg,19,Top,1,61,119,150,197,train
img/Chiffon-Paneled_Colorblock_Top/img_00000002.jpg,19,Top,1,61,65,141,249,train
img/Abstract_Print_French_Terry_Top/img_00000023.jpg,19,Top,1,36,86,240,300,train
img/Boxy_Beaded_Crepe_Top/img_00000005.jpg,19,Top,1,36,51,143,280,train
img/Classic_Woven_Top/img_00000032.jpg,19,Top,1,6,75,196,262,train
img/Boxy_Crepe_Raglan_Top/img_00000027.jpg,19,Top,1,43,59,179,160,train
img/Brooklyn_Nets_Jersey_Tank_Top/img_00000057.jpg,19,Top,1,49,25,200,300,train
img/Belted_Crop_Top/img_00000053.jpg,19,Top,1,35,59,130,142,train
img/Abstract_Striped_Top/img_00000016.jpg,19,Top,1,15,78,187,239,train
img/Boxy_Cuff-Sleeve_Top/img_00000015.jpg,19,Top,1,38,71,162,188,train
img/Cami_Peplum_Top/img_00000060.jpg,19,Top,1,50,53,141,226,train
img/Abstract_Print_Bustier_Top/img_00000027.jpg,19,Top,1,26,88,164,186,train
img/Classic_Crop_Top/img_00000018.jpg,19,Top,1,85,97,260,186,train
img/Chic_Sweater_Crop_Top/img_00000011.jpg,19,Top,1,58,62,124,167,train
img/Baroque-Embroidered_Crop_Top/img_00000017.jpg,19,Top,1,10,39,220,278,train
img/Bell-Sleeved_Lace_Crop_Top/img_00000007.jpg,19,Top,1,28,63,167,286,train
img/Boxy_Lace_Ruffle_Top/img_00000020.jpg,19,Top,1,83,11,165,98,train
img/Chiffon-Paneled_High-Slit_Top/img_00000017.jpg,19,Top,1,83,29,162,293,train
img/Beaded_Paisley-Embroidered_Top/img_00000040.jpg,19,Top,1,16,87,194,264,train
img/Boxy_Crochet_Top/img_00000006.jpg,19,Top,1,11,73,175,220,train
img/Brooklyn_Nets_Jersey_Tank_Top/img_00000010.jpg,19,Top,1,94,1,204,207,train
img/Chiffon-Back_Heathered_Top/img_00000054.jpg,19,Top,1,26,69,175,247,train
img/Abstract_Print_Bustier_Top/img_00000033.jpg,19,Top,1,108,94,209,201,train
img/Boxy_Chambray_Tank_Top/img_00000024.jpg,19,Top,1,30,71,193,200,train
img/Chiffon-Layered_Top/img_00000066.jpg,19,Top,1,60,76,152,174,train
img/Abstract_Floral_Fringe_Crop_Top/img_00000034.jpg,19,Top,1,59,110,123,227,train
img/Chiffon-Paneled_Cutout_Top/img_00000022.jpg,19,Top,1,64,79,213,277,train
img/Bow-Front_Ruffle_Top/img_00000044.jpg,19,Top,1,24,1,138,198,train
img/Abstract-Plaid_Ruffled_Bell_Sleeve_Top/img_00000027.jpg,19,Top,1,52,40,182,218,train
img/Botanical_Babe_Top/img_00000025.jpg,19,Top,1,53,107,173,232,train
img/Cami_Crop_Top/img_00000080.jpg,19,Top,1,1,14,200,288,train
img/Abstract_Print_Tulip-Cut_Top/img_00000022.jpg,19,Top,1,19,82,157,275,train
img/Box_Pleat_Crop_Top/img_00000044.jpg,19,Top,1,73,82,181,152,train
img/Buttoned_Cami_Crop_Top/img_00000050.jpg,19,Top,1,54,60,157,199,train
img/Abstract_Print_Top/img_00000004.jpg,19,Top,1,1,8,176,214,train
img/Belted_Crop_Top/img_00000017.jpg,19,Top,1,156,58,200,110,train
img/Abstract_Tile_Print_Halter_Top/img_00000026.jpg,19,Top,1,60,69,145,199,train
img/Abstract_Satin-Front_Top/img_00000020.jpg,19,Top,1,34,72,242,239,train
img/Buttoned_Cami_Crop_Top/img_00000036.jpg,19,Top,1,41,51,115,129,train
img/Brooklyn_Nets_Jersey_Top/img_00000016.jpg,19,Top,1,194,11,300,198,train
img/Baroque-Patterned_Lace_Top/img_00000038.jpg,19,Top,1,11,70,178,212,train
img/Baroque-Embroidered_Crop_Top/img_00000010.jpg,19,Top,1,26,80,210,174,train
img/Abstract_Print_French_Terry_Top/img_00000046.jpg,19,Top,1,19,71,187,300,train
img/Abstract_Geo_Print_Crop_Top/img_00000016.jpg,19,Top,1,54,84,136,186,train
img/Box_Pleat_Crop_Top/img_00000076.jpg,19,Top,1,33,93,146,207,train
img/Classic_Dolman_Top/img_00000008.jpg,19,Top,1,48,24,234,220,train
img/Classic_Crop_Top/img_00000063.jpg,19,Top,1,38,66,190,188,train
img/Beaded_Paisley-Embroidered_Top/img_00000014.jpg,19,Top,1,69,72,140,170,train
img/Chiffon-Paneled_Peplum_Top/img_00000046.jpg,19,Top,1,101,56,183,153,train
img/Chic_Sweater_Crop_Top/img_00000004.jpg,19,Top,1,79,69,135,121,train
img/Beaded_Floral_Crop_Top/img_00000056.jpg,19,Top,1,1,1,137,177,train
img/Classic_Scoop_Neck_Top/img_00000027.jpg,19,Top,1,39,82,214,264,train
img/Beaded_Lace_Top/img_00000048.jpg,19,Top,1,1,70,155,223,train
img/Abstract_Tile_Print_Halter_Top/img_00000025.jpg,19,Top,1,100,57,216,156,train
img/Boxy_Crochet_Top/img_00000045.jpg,19,Top,1,98,64,220,269,train
img/Boat_Neck_Heathered_Top/img_00000064.jpg,19,Top,1,35,72,210,269,train
img/Abstract_Dot_Surplice_Top/img_00000033.jpg,19,Top,1,55,113,162,225,train
img/Classic_Georgette_Top/img_00000027.jpg,19,Top,1,1,92,200,219,train
img/Bead-Embellished_Top/img_00000039.jpg,19,Top,1,34,40,204,275,train
img/Audrey_Hepburn_Tank_Top/img_00000039.jpg,19,Top,1,35,43,195,242,train
img/Boxy_Textured_Top/img_00000048.jpg,19,Top,1,1,15,228,285,train
img/Baroque_Print_Crop_Top/img_00000037.jpg,19,Top,1,13,86,179,264,train
img/Box_Pleat_Crop_Top/img_00000075.jpg,19,Top,1,56,77,169,231,train
img/Abstract_Zippered_Crop_Top/img_00000020.jpg,19,Top,1,22,92,161,175,train
img/Be_Cool_Crop_Top/img_00000053.jpg,19,Top,1,57,95,130,214,train
img/Classic_Woven_Top/img_00000016.jpg,19,Top,1,44,72,129,230,train
img/Cage-Back_Crop_Top/img_00000056.jpg,19,Top,1,44,32,162,221,train
img/Boxy_Crochet_Top/img_00000002.jpg,19,Top,1,42,59,180,204,train
img/Angel-Sleeved_Top/img_00000040.jpg,19,Top,1,78,72,229,247,train
img/Bow_Back_Striped_Top/img_00000001.jpg,19,Top,1,96,32,162,120,train
img/Boat_Neck_Striped_Top/img_00000058.jpg,19,Top,1,1,1,94,105,train
img/Brooklyn_Nets_Jersey_Top/img_00000033.jpg,19,Top,1,1,4,121,188,train
img/Bell-Sleeved_Lace_Crop_Top/img_00000073.jpg,19,Top,1,1,36,300,230,train
img/Box_Pleat_Crop_Top/img_00000016.jpg,19,Top,1,67,49,133,100,train
img/Chicago_Bulls_Faux_Leather_Top/img_00000009.jpg,19,Top,1,24,63,137,164,train
img/Abstract_Print_Colorblock_Top/img_00000026.jpg,19,Top,1,193,93,260,253,train
img/Chevron_Floral_Print_Top/img_00000033.jpg,19,Top,1,82,73,135,117,train
img/Cage-Back_Crop_Top/img_00000053.jpg,19,Top,1,56,29,199,179,train
img/Boxy_Embroidered_Top/img_00000049.jpg,19,Top,1,32,89,186,278,train
img/Boat_Neck_Top/img_00000010.jpg,19,Top,1,31,81,219,291,train
img/Boat_Neck_Striped_Top/img_00000056.jpg,19,Top,1,1,7,267,300,train
img/Abstract_Floral_Print_Top/img_00000020.jpg,19,Top,1,24,22,204,277,train
img/Beaded_Lace_Crop_Top/img_00000050.jpg,19,Top,1,46,72,92,164,train
img/Beaded_Paisley-Embroidered_Top/img_00000021.jpg,19,Top,1,23,76,173,273,train
img/Classic_Stripe-Patterned_Top/img_00000022.jpg,19,Top,1,79,101,211,212,train
img/Boxy_Plaid_Flannel_Top/img_00000002.jpg,19,Top,1,185,32,277,137,train
img/Boxy_Lace_Top/img_00000042.jpg,19,Top,1,7,97,195,300,train
img/Cami_Crop_Top/img_00000025.jpg,19,Top,1,52,62,119,258,train
img/Classic_Slub_Knit_Top/img_00000006.jpg,19,Top,1,38,71,154,232,train
img/Beaded_Chiffon_Top/img_00000020.jpg,19,Top,1,69,43,176,161,train
img/Boxy_Grid_Print_Top/img_00000027.jpg,19,Top,1,34,88,198,249,train
img/Cage-Back_Crop_Top/img_00000038.jpg,19,Top,1,67,43,137,124,train
img/Boxy_Woven_Striped_Top/img_00000023.jpg,19,Top,1,4,70,144,277,train
img/Chenille_&_Metallic_Knit_Crop_Top/img_00000010.jpg,19,Top,1,60,82,166,188,train
img/Be_Cool_Crop_Top/img_00000009.jpg,19,Top,1,49,71,147,171,train
img/Chambray_Tank_Top/img_00000030.jpg,19,Top,1,74,10,153,95,train
img/Braided_Halter_Top/img_00000050.jpg,19,Top,1,91,3,207,299,train
img/Boxy_Crochet_Top/img_00000034.jpg,19,Top,1,1,83,210,268,train
